Date_Key,Region_Key,Brand_Name,Volume_Share_%,Value_Share_%,Competitor_Price,Availability_Status,Shelf_Space_Share
2024-10-01,19,Shams-Cola,36.41,30.6,29.59,Yes,29.2
2024-10-01,19,Pepsi,34.72,30.22,23.31,Yes,45.5
2024-10-01,19,Coca-Cola,24.17,22.06,22.49,Yes,31.4
2024-10-01,19,Big Cola,5.99,5.17,29.45,Yes,16.7
2024-10-01,19,Spiro Spathis,20.19,16.19,25.61,Yes,21.7
2024-10-01,19,V7,13.67,11.72,10.69,Yes,39.5
2024-10-01,19,Sina Cola,37.5,36.47,25.57,Yes,34.8
2024-10-01,20,Shams-Cola,6.2,5.61,27.84,Yes,38.0
2024-10-01,20,Pepsi,27.52,24.5,10.69,Yes,8.1
2024-10-01,20,Coca-Cola,25.81,28.89,27.99,Yes,11.8
2024-10-01,20,Big Cola,7.16,8.21,15.75,Yes,8.3
2024-10-01,20,Spiro Spathis,3.68,4.22,15.91,Yes,28.4
2024-10-01,20,V7,24.82,22.75,29.48,No,19.0
2024-10-01,20,Sina Cola,39.71,34.28,20.46,No,5.0
2024-10-01,21,Shams-Cola,15.89,13.89,19.32,Yes,28.2
2024-10-01,21,Pepsi,23.13,27.41,28.56,Yes,23.4
2024-10-01,21,Coca-Cola,34.39,30.79,17.53,Yes,17.3
2024-10-01,21,Big Cola,10.2,12.05,27.39,Yes,42.4
2024-10-01,21,Spiro Spathis,20.88,19.4,23.43,Yes,24.0
2024-10-01,21,V7,20.01,22.0,28.32,Yes,5.7
2024-10-01,21,Sina Cola,2.36,2.46,26.05,No,23.6
2024-10-01,22,Shams-Cola,16.35,16.08,27.29,Yes,10.4
2024-10-01,22,Pepsi,29.44,31.03,23.47,Yes,17.5
2024-10-01,22,Coca-Cola,18.56,16.26,17.42,Yes,17.0
2024-10-01,22,Big Cola,11.26,10.0,12.78,Yes,32.7
2024-10-01,22,Spiro Spathis,30.12,25.26,16.86,Yes,33.9
2024-10-01,22,V7,10.7,11.73,14.66,Yes,13.2
2024-10-01,22,Sina Cola,20.26,19.5,16.85,No,18.2
2024-10-01,23,Shams-Cola,24.16,26.84,27.27,No,42.3
2024-10-01,23,Pepsi,19.43,15.58,11.62,Yes,6.5
2024-10-01,23,Coca-Cola,12.88,14.01,14.42,Yes,28.4
2024-10-01,23,Big Cola,22.69,23.64,11.7,Yes,47.8
2024-10-01,23,Spiro Spathis,14.74,16.27,13.8,Yes,10.0
2024-10-01,23,V7,35.08,39.65,14.06,Yes,33.5
2024-10-01,23,Sina Cola,2.09,1.99,16.87,Yes,29.1
2024-10-01,24,Shams-Cola,31.94,27.7,22.49,Yes,17.2
2024-10-01,24,Pepsi,20.88,20.15,17.71,Yes,42.3
2024-10-01,24,Coca-Cola,2.25,2.29,15.91,Yes,48.9
2024-10-01,24,Big Cola,38.05,35.64,13.17,Yes,9.5
2024-10-01,24,Spiro Spathis,38.5,43.48,23.87,Yes,14.1
2024-10-01,24,V7,12.22,13.09,19.91,Yes,25.4
2024-10-01,24,Sina Cola,3.55,3.97,19.25,Yes,42.1
2024-10-01,25,Shams-Cola,8.85,10.17,23.94,Yes,23.4
2024-10-01,25,Pepsi,25.68,21.75,16.88,No,39.0
2024-10-01,25,Coca-Cola,31.85,27.96,13.71,No,22.4
2024-10-01,25,Big Cola,6.38,7.58,19.1,No,7.2
2024-10-01,25,Spiro Spathis,16.8,16.12,10.83,Yes,28.6
2024-10-01,25,V7,34.43,28.17,11.1,No,33.5
2024-10-01,25,Sina Cola,3.01,2.61,24.06,Yes,35.9
2024-10-01,26,Shams-Cola,35.4,37.78,16.69,Yes,29.4
2024-10-01,26,Pepsi,29.55,33.41,24.28,No,25.6
2024-10-01,26,Coca-Cola,18.55,16.93,18.9,Yes,24.5
2024-10-01,26,Big Cola,39.67,39.44,24.71,No,34.7
2024-10-01,26,Spiro Spathis,6.46,6.33,26.45,No,23.8
2024-10-01,26,V7,36.51,34.58,22.91,No,48.2
2024-10-01,26,Sina Cola,38.28,44.35,24.73,Yes,19.4
2024-10-01,27,Shams-Cola,14.71,13.06,17.85,Yes,30.1
2024-10-01,27,Pepsi,32.8,36.29,24.44,No,24.0
2024-10-01,27,Coca-Cola,29.68,28.92,23.69,Yes,25.3
2024-10-01,27,Big Cola,19.3,22.38,23.0,No,28.4
2024-10-01,27,Spiro Spathis,10.62,11.91,28.89,Yes,10.2
2024-10-01,27,V7,37.57,32.79,21.53,Yes,21.8
2024-10-01,27,Sina Cola,21.84,21.27,11.92,Yes,15.9
2024-10-01,28,Shams-Cola,2.65,2.54,29.1,No,48.8
2024-10-01,28,Pepsi,27.25,30.56,22.73,Yes,36.7
2024-10-01,28,Coca-Cola,16.29,15.91,24.65,Yes,6.1
2024-10-01,28,Big Cola,36.88,35.83,12.76,Yes,28.5
2024-10-01,28,Spiro Spathis,11.06,12.79,21.32,No,29.9
2024-10-01,28,V7,5.38,5.5,13.61,Yes,31.2
2024-10-01,28,Sina Cola,7.62,6.75,20.15,Yes,15.6
2024-10-01,29,Shams-Cola,30.8,26.43,28.08,Yes,13.7
2024-10-01,29,Pepsi,34.04,34.44,27.13,No,8.3
2024-10-01,29,Coca-Cola,30.51,33.33,27.96,No,19.8
2024-10-01,29,Big Cola,34.79,30.35,21.35,Yes,6.1
2024-10-01,29,Spiro Spathis,4.27,4.59,10.08,No,30.0
2024-10-01,29,V7,6.63,7.67,21.59,Yes,27.2
2024-10-01,29,Sina Cola,25.95,23.62,28.28,Yes,32.8
2024-10-01,30,Shams-Cola,36.27,33.13,25.02,Yes,26.1
2024-10-01,30,Pepsi,9.55,11.24,18.85,Yes,36.6
2024-10-01,30,Coca-Cola,16.9,18.35,25.71,Yes,33.6
2024-10-01,30,Big Cola,11.95,12.8,19.07,Yes,33.3
2024-10-01,30,Spiro Spathis,6.58,5.35,25.98,Yes,17.1
2024-10-01,30,V7,39.99,44.24,23.49,Yes,14.1
2024-10-01,30,Sina Cola,33.15,37.22,18.06,Yes,21.4
2024-10-01,31,Shams-Cola,27.4,27.41,23.13,Yes,45.6
2024-10-01,31,Pepsi,26.16,28.47,12.95,Yes,43.1
2024-10-01,31,Coca-Cola,3.34,3.67,21.85,Yes,43.6
2024-10-01,31,Big Cola,27.78,26.79,16.05,Yes,19.7
2024-10-01,31,Spiro Spathis,8.29,9.13,13.06,Yes,29.9
2024-10-01,31,V7,21.77,25.48,24.59,Yes,40.5
2024-10-01,31,Sina Cola,16.48,14.2,28.8,Yes,44.8
2024-10-01,32,Shams-Cola,6.16,6.48,21.19,Yes,44.9
2024-10-01,32,Pepsi,15.94,15.7,19.91,Yes,46.5
2024-10-01,32,Coca-Cola,38.72,41.01,18.26,Yes,7.9
2024-10-01,32,Big Cola,38.29,38.78,17.87,Yes,27.9
2024-10-01,32,Spiro Spathis,33.51,36.08,27.13,Yes,48.7
2024-10-01,32,V7,14.97,12.21,18.45,Yes,31.4
2024-10-01,32,Sina Cola,22.14,21.71,22.01,Yes,30.9
2024-10-01,33,Shams-Cola,35.38,30.57,25.24,No,38.3
2024-10-01,33,Pepsi,17.99,19.37,22.76,Yes,33.3
2024-10-01,33,Coca-Cola,31.19,32.89,25.09,No,45.5
2024-10-01,33,Big Cola,21.38,22.04,23.76,Yes,12.0
2024-10-01,33,Spiro Spathis,3.25,2.85,15.16,No,41.8
2024-10-01,33,V7,22.35,25.52,11.3,Yes,40.2
2024-10-01,33,Sina Cola,8.56,6.89,22.85,Yes,11.1
2024-10-01,34,Shams-Cola,3.86,4.22,21.65,Yes,20.7
2024-10-01,34,Pepsi,24.04,22.26,15.79,No,39.5
2024-10-01,34,Coca-Cola,4.08,3.74,11.72,Yes,17.1
2024-10-01,34,Big Cola,31.23,25.38,25.16,Yes,17.9
2024-10-01,34,Spiro Spathis,18.05,16.69,27.66,Yes,29.9
2024-10-01,34,V7,39.77,40.89,12.18,Yes,30.3
2024-10-01,34,Sina Cola,4.25,5.09,28.71,Yes,40.9
2024-10-01,35,Shams-Cola,14.22,12.48,15.94,Yes,18.5
2024-10-01,35,Pepsi,5.16,5.73,22.2,Yes,22.2
2024-10-01,35,Coca-Cola,21.02,25.04,13.2,Yes,21.6
2024-10-01,35,Big Cola,22.03,20.77,13.33,Yes,21.1
2024-10-01,35,Spiro Spathis,11.98,10.96,20.54,Yes,25.8
2024-10-01,35,V7,37.37,33.14,28.39,Yes,7.7
2024-10-01,35,Sina Cola,37.66,41.46,16.86,Yes,34.3
2024-11-01,1,Shams-Cola,34.97,37.11,20.24,Yes,13.4
2024-11-01,1,Pepsi,12.1,10.39,22.18,Yes,44.8
2024-11-01,1,Coca-Cola,15.61,17.02,21.33,Yes,9.2
2024-11-01,1,Big Cola,20.15,22.72,27.82,Yes,36.8
2024-11-01,1,Spiro Spathis,10.82,12.67,19.78,Yes,37.4
2024-11-01,1,V7,14.91,14.01,19.7,Yes,14.9
2024-11-01,1,Sina Cola,37.77,38.61,23.81,Yes,34.7
2024-11-01,2,Shams-Cola,6.25,7.27,15.36,Yes,16.6
2024-11-01,2,Pepsi,38.43,32.74,10.95,Yes,48.3
2024-11-01,2,Coca-Cola,12.46,13.13,29.79,Yes,45.2
2024-11-01,2,Big Cola,19.88,23.52,15.05,No,32.4
2024-11-01,2,Spiro Spathis,32.76,31.95,11.59,Yes,41.8
2024-11-01,2,V7,2.89,3.13,26.47,Yes,21.6
2024-11-01,2,Sina Cola,11.11,12.39,29.47,Yes,21.0
2024-11-01,3,Shams-Cola,17.36,18.35,12.38,Yes,19.8
2024-11-01,3,Pepsi,10.39,10.64,17.37,No,41.9
2024-11-01,3,Coca-Cola,12.15,12.43,23.53,Yes,29.5
2024-11-01,3,Big Cola,17.72,14.99,21.63,Yes,11.4
2024-11-01,3,Spiro Spathis,25.82,29.93,24.72,No,48.3
2024-11-01,3,V7,11.42,13.35,10.03,Yes,23.0
2024-11-01,3,Sina Cola,36.35,39.3,21.16,Yes,15.4
2024-11-01,4,Shams-Cola,13.51,10.97,18.89,Yes,49.4
2024-11-01,4,Pepsi,3.51,4.12,27.46,Yes,20.6
2024-11-01,4,Coca-Cola,37.29,38.12,29.45,No,44.0
2024-11-01,4,Big Cola,3.97,3.99,15.33,Yes,22.0
2024-11-01,4,Spiro Spathis,26.18,29.37,17.89,Yes,9.2
2024-11-01,4,V7,26.39,21.63,21.3,Yes,17.7
2024-11-01,4,Sina Cola,36.04,37.59,14.94,Yes,32.4
2024-11-01,5,Shams-Cola,38.63,45.39,17.35,Yes,19.4
2024-11-01,5,Pepsi,32.18,28.76,15.69,Yes,20.3
2024-11-01,5,Coca-Cola,38.4,33.41,24.81,Yes,24.3
2024-11-01,5,Big Cola,20.01,16.71,23.02,Yes,49.7
2024-11-01,5,Spiro Spathis,27.42,23.57,28.67,Yes,12.3
2024-11-01,5,V7,32.33,38.66,13.51,Yes,32.8
2024-11-01,5,Sina Cola,18.74,15.61,23.97,Yes,25.7
2024-11-01,6,Shams-Cola,2.46,2.87,15.1,Yes,27.2
2024-11-01,6,Pepsi,20.79,23.54,22.36,No,21.1
2024-11-01,6,Coca-Cola,30.41,31.31,20.87,Yes,43.1
2024-11-01,6,Big Cola,36.67,38.92,25.96,Yes,7.0
2024-11-01,6,Spiro Spathis,22.22,21.62,18.55,Yes,8.8
2024-11-01,6,V7,31.27,34.15,18.17,Yes,27.8
2024-11-01,6,Sina Cola,32.98,29.38,10.88,Yes,24.3
2024-11-01,7,Shams-Cola,7.46,7.37,26.9,Yes,35.9
2024-11-01,7,Pepsi,27.86,30.46,23.01,Yes,12.2
2024-11-01,7,Coca-Cola,24.86,21.53,22.67,Yes,29.1
2024-11-01,7,Big Cola,39.25,45.31,10.78,Yes,50.0
2024-11-01,7,Spiro Spathis,15.47,13.23,26.83,Yes,46.9
2024-11-01,7,V7,11.15,10.36,18.57,Yes,46.3
2024-11-01,7,Sina Cola,20.71,23.53,21.25,Yes,35.3
2024-11-01,8,Shams-Cola,33.09,39.28,18.71,Yes,17.0
2024-11-01,8,Pepsi,12.34,12.05,27.59,No,42.5
2024-11-01,8,Coca-Cola,20.09,23.87,24.16,Yes,48.0
2024-11-01,8,Big Cola,12.41,14.59,18.94,Yes,9.3
2024-11-01,8,Spiro Spathis,17.37,15.91,28.64,Yes,38.7
2024-11-01,8,V7,6.51,6.77,28.24,No,27.7
2024-11-01,8,Sina Cola,13.81,14.63,19.81,Yes,16.9
2024-11-01,9,Shams-Cola,11.82,13.72,15.66,Yes,42.7
2024-11-01,9,Pepsi,3.53,3.98,24.17,Yes,33.1
2024-11-01,9,Coca-Cola,3.95,4.0,18.02,Yes,18.4
2024-11-01,9,Big Cola,28.72,28.97,16.84,Yes,38.8
2024-11-01,9,Spiro Spathis,21.38,18.27,11.55,Yes,28.6
2024-11-01,9,V7,6.82,6.36,11.96,Yes,46.9
2024-11-01,9,Sina Cola,22.01,19.29,20.49,Yes,8.1
2024-11-01,10,Shams-Cola,2.1,2.3,15.53,Yes,11.7
2024-11-01,10,Pepsi,11.01,12.11,27.81,Yes,6.7
2024-11-01,10,Coca-Cola,36.4,33.31,19.42,Yes,49.9
2024-11-01,10,Big Cola,2.7,2.34,25.77,No,29.6
2024-11-01,10,Spiro Spathis,15.87,18.23,16.62,Yes,37.5
2024-11-01,10,V7,10.31,9.04,13.46,Yes,13.3
2024-11-01,10,Sina Cola,19.64,16.91,29.79,Yes,25.9
2024-11-01,11,Shams-Cola,6.83,6.39,18.0,Yes,31.7
2024-11-01,11,Pepsi,28.24,30.83,24.1,Yes,43.2
2024-11-01,11,Coca-Cola,17.52,19.89,10.08,Yes,26.7
2024-11-01,11,Big Cola,12.4,12.8,12.96,Yes,18.1
2024-11-01,11,Spiro Spathis,26.17,30.31,25.0,Yes,20.0
2024-11-01,11,V7,21.36,24.34,24.28,Yes,41.4
2024-11-01,11,Sina Cola,21.94,25.75,11.55,No,36.2
2024-11-01,12,Shams-Cola,5.14,5.49,27.16,Yes,31.3
2024-11-01,12,Pepsi,34.21,33.43,25.76,Yes,33.2
2024-11-01,12,Coca-Cola,13.34,15.83,23.94,Yes,46.1
2024-11-01,12,Big Cola,20.67,20.6,28.9,No,13.6
2024-11-01,12,Spiro Spathis,12.67,13.28,10.77,Yes,38.6
2024-11-01,12,V7,2.22,2.16,27.5,Yes,36.1
2024-11-01,12,Sina Cola,37.95,37.56,12.14,Yes,19.7
2024-11-01,13,Shams-Cola,17.24,20.66,12.86,Yes,37.1
2024-11-01,13,Pepsi,10.25,10.67,14.5,Yes,44.1
2024-11-01,13,Coca-Cola,12.39,10.97,27.51,Yes,11.7
2024-11-01,13,Big Cola,25.83,21.84,15.33,Yes,21.4
2024-11-01,13,Spiro Spathis,3.93,3.18,21.92,Yes,16.3
2024-11-01,13,V7,25.55,30.28,24.9,Yes,6.0
2024-11-01,13,Sina Cola,3.14,3.32,22.6,Yes,28.5
2024-11-01,14,Shams-Cola,24.07,20.22,25.41,Yes,22.2
2024-11-01,14,Pepsi,20.52,16.89,29.05,Yes,21.3
2024-11-01,14,Coca-Cola,7.6,6.49,27.64,No,41.4
2024-11-01,14,Big Cola,16.38,13.85,27.89,Yes,45.4
2024-11-01,14,Spiro Spathis,20.15,19.99,13.12,Yes,41.1
2024-11-01,14,V7,2.53,3.02,19.03,No,47.4
2024-11-01,14,Sina Cola,4.22,4.27,14.73,Yes,22.1
2024-11-01,15,Shams-Cola,12.42,10.42,23.76,Yes,9.6
2024-11-01,15,Pepsi,19.25,17.01,14.16,Yes,34.4
2024-11-01,15,Coca-Cola,34.26,27.76,13.9,Yes,12.7
2024-11-01,15,Big Cola,10.05,10.93,11.51,Yes,32.4
2024-11-01,15,Spiro Spathis,27.5,26.14,12.29,Yes,30.0
2024-11-01,15,V7,25.23,21.43,12.39,Yes,25.6
2024-11-01,15,Sina Cola,29.88,35.36,22.65,Yes,25.6
2024-11-01,16,Shams-Cola,9.17,10.4,23.04,Yes,30.7
2024-11-01,16,Pepsi,36.98,31.17,10.42,Yes,12.4
2024-11-01,16,Coca-Cola,38.43,37.59,14.24,Yes,14.4
2024-11-01,16,Big Cola,12.08,11.47,12.43,Yes,7.3
2024-11-01,16,Spiro Spathis,22.36,25.73,19.35,Yes,43.1
2024-11-01,16,V7,5.73,6.37,29.16,Yes,22.5
2024-11-01,16,Sina Cola,28.15,27.67,17.23,Yes,40.8
2024-11-01,17,Shams-Cola,5.07,5.06,19.58,No,35.1
2024-11-01,17,Pepsi,7.31,8.7,29.41,Yes,28.7
2024-11-01,17,Coca-Cola,32.62,30.69,29.35,Yes,5.1
2024-11-01,17,Big Cola,24.96,27.98,14.53,Yes,47.3
2024-11-01,17,Spiro Spathis,26.4,28.65,11.29,Yes,12.3
2024-11-01,17,V7,16.45,17.83,20.33,Yes,30.9
2024-11-01,17,Sina Cola,18.61,20.84,23.5,Yes,40.4
2024-11-01,18,Shams-Cola,27.7,25.04,20.82,Yes,8.4
2024-11-01,18,Pepsi,26.2,25.73,20.4,Yes,11.3
2024-11-01,18,Coca-Cola,15.62,13.2,14.17,Yes,35.7
2024-11-01,18,Big Cola,24.49,23.15,18.92,Yes,13.9
2024-11-01,18,Spiro Spathis,21.75,26.03,14.52,Yes,20.0
2024-11-01,18,V7,4.56,4.37,21.92,Yes,34.3
2024-11-01,18,Sina Cola,27.94,30.98,16.53,Yes,29.4
2024-11-01,19,Shams-Cola,25.56,28.22,21.68,Yes,32.2
2024-11-01,19,Pepsi,29.15,29.53,21.47,No,16.1
2024-11-01,19,Coca-Cola,35.21,33.7,16.38,Yes,6.3
2024-11-01,19,Big Cola,35.81,40.75,25.31,Yes,23.4
2024-11-01,19,Spiro Spathis,30.16,30.56,13.03,Yes,36.4
2024-11-01,19,V7,2.54,2.66,27.95,Yes,5.6
2024-11-01,19,Sina Cola,18.21,15.75,12.0,Yes,42.1
2024-11-01,20,Shams-Cola,2.79,3.0,14.59,Yes,21.9
2024-11-01,20,Pepsi,12.93,12.06,20.14,Yes,28.8
2024-11-01,20,Coca-Cola,21.14,25.03,19.84,Yes,31.6
2024-11-01,20,Big Cola,18.04,16.35,12.51,No,18.3
2024-11-01,20,Spiro Spathis,27.16,26.16,10.25,Yes,40.4
2024-11-01,20,V7,6.89,6.85,29.05,Yes,49.4
2024-11-01,20,Sina Cola,31.5,33.54,16.88,Yes,34.5
2024-11-01,21,Shams-Cola,20.7,18.58,28.05,Yes,31.7
2024-11-01,21,Pepsi,22.83,25.06,24.41,Yes,39.4
2024-11-01,21,Coca-Cola,15.28,14.46,19.91,Yes,42.5
2024-11-01,21,Big Cola,8.32,7.09,26.73,Yes,26.5
2024-11-01,21,Spiro Spathis,30.59,29.29,29.03,No,25.0
2024-11-01,21,V7,25.34,23.64,26.11,Yes,32.1
2024-11-01,21,Sina Cola,22.49,19.34,25.94,Yes,33.0
2024-11-01,22,Shams-Cola,37.74,40.99,28.21,Yes,47.1
2024-11-01,22,Pepsi,13.33,14.61,18.87,No,30.5
2024-11-01,22,Coca-Cola,36.36,42.96,28.04,Yes,18.9
2024-11-01,22,Big Cola,29.66,31.93,14.45,Yes,36.7
2024-11-01,22,Spiro Spathis,11.9,11.37,17.21,Yes,14.8
2024-11-01,22,V7,11.57,12.57,19.53,Yes,13.5
2024-11-01,22,Sina Cola,22.21,21.08,22.87,Yes,15.8
2024-11-01,23,Shams-Cola,17.37,14.21,10.33,Yes,44.0
2024-11-01,23,Pepsi,22.77,18.62,28.07,Yes,45.2
2024-11-01,23,Coca-Cola,20.49,17.68,29.92,Yes,8.1
2024-11-01,23,Big Cola,33.68,33.77,14.36,Yes,24.3
2024-11-01,23,Spiro Spathis,2.42,2.13,20.74,Yes,39.4
2024-11-01,23,V7,33.3,27.96,25.05,Yes,18.0
2024-11-01,23,Sina Cola,18.27,16.77,23.59,Yes,46.1
2024-11-01,24,Shams-Cola,38.42,37.6,28.9,Yes,37.3
2024-11-01,24,Pepsi,22.16,24.56,28.96,Yes,7.0
2024-11-01,24,Coca-Cola,19.28,22.62,23.97,Yes,40.7
2024-11-01,24,Big Cola,29.08,33.65,28.48,Yes,40.0
2024-11-01,24,Spiro Spathis,25.41,30.39,29.68,Yes,48.9
2024-11-01,24,V7,22.44,22.93,18.13,Yes,12.8
2024-11-01,24,Sina Cola,33.88,34.95,21.37,No,26.5
2024-11-01,25,Shams-Cola,31.17,30.62,14.26,Yes,16.3
2024-11-01,25,Pepsi,2.72,2.52,24.11,Yes,37.7
2024-11-01,25,Coca-Cola,34.21,29.34,17.57,Yes,11.9
2024-11-01,25,Big Cola,12.72,12.81,16.31,No,44.9
2024-11-01,25,Spiro Spathis,7.59,8.83,11.73,Yes,42.8
2024-11-01,25,V7,3.64,4.2,11.84,Yes,47.3
2024-11-01,25,Sina Cola,21.45,24.94,15.03,Yes,9.6
2024-11-01,26,Shams-Cola,7.65,8.02,18.32,Yes,49.2
2024-11-01,26,Pepsi,23.0,24.27,20.21,Yes,38.6
2024-11-01,26,Coca-Cola,3.25,3.02,12.1,Yes,11.7
2024-11-01,26,Big Cola,23.4,22.64,21.46,Yes,28.9
2024-11-01,26,Spiro Spathis,17.95,16.86,14.92,Yes,31.0
2024-11-01,26,V7,5.0,4.81,21.03,Yes,46.6
2024-11-01,26,Sina Cola,25.15,20.52,11.74,Yes,7.6
2024-11-01,27,Shams-Cola,28.17,23.35,22.94,Yes,36.3
2024-11-01,27,Pepsi,33.85,34.61,15.88,Yes,49.3
2024-11-01,27,Coca-Cola,36.99,29.67,20.25,Yes,25.0
2024-11-01,27,Big Cola,22.33,25.6,13.6,Yes,11.7
2024-11-01,27,Spiro Spathis,4.29,4.9,22.26,Yes,9.3
2024-11-01,27,V7,17.93,16.08,11.49,Yes,22.0
2024-11-01,27,Sina Cola,6.33,7.33,23.4,Yes,7.8
2024-11-01,28,Shams-Cola,5.16,4.47,20.05,No,27.7
2024-11-01,28,Pepsi,36.94,42.43,22.03,Yes,20.3
2024-11-01,28,Coca-Cola,25.85,24.86,29.14,Yes,31.8
2024-11-01,28,Big Cola,3.31,2.83,26.39,Yes,9.8
2024-11-01,28,Spiro Spathis,24.21,21.9,25.89,Yes,23.7
2024-11-01,28,V7,38.14,38.66,22.08,Yes,29.5
2024-11-01,28,Sina Cola,34.14,34.1,25.63,Yes,30.9
2024-11-01,29,Shams-Cola,38.31,40.8,13.49,No,11.5
2024-11-01,29,Pepsi,21.81,21.89,21.22,Yes,14.7
2024-11-01,29,Coca-Cola,3.07,3.55,19.45,Yes,22.5
2024-11-01,29,Big Cola,11.98,11.64,25.48,Yes,43.2
2024-11-01,29,Spiro Spathis,8.03,6.75,19.6,Yes,43.1
2024-11-01,29,V7,9.73,8.25,29.89,No,38.6
2024-11-01,29,Sina Cola,20.63,19.78,18.94,Yes,42.1
2024-11-01,30,Shams-Cola,36.24,33.97,14.88,Yes,45.6
2024-11-01,30,Pepsi,22.36,18.81,25.65,Yes,31.3
2024-11-01,30,Coca-Cola,34.44,27.6,20.17,Yes,37.7
2024-11-01,30,Big Cola,2.84,2.72,19.48,Yes,46.9
2024-11-01,30,Spiro Spathis,38.67,34.87,13.83,Yes,6.9
2024-11-01,30,V7,4.67,4.46,11.79,Yes,42.2
2024-11-01,30,Sina Cola,35.04,40.34,23.88,Yes,29.2
2024-11-01,31,Shams-Cola,29.88,27.68,19.15,Yes,10.1
2024-11-01,31,Pepsi,12.86,12.0,10.44,Yes,43.4
2024-11-01,31,Coca-Cola,34.73,39.4,27.71,Yes,9.8
2024-11-01,31,Big Cola,3.53,3.68,10.79,Yes,39.5
2024-11-01,31,Spiro Spathis,2.53,2.39,14.62,Yes,10.4
2024-11-01,31,V7,11.8,10.29,26.19,Yes,30.0
2024-11-01,31,Sina Cola,18.48,19.0,21.84,Yes,33.9
2024-11-01,32,Shams-Cola,32.51,29.97,20.67,Yes,49.8
2024-11-01,32,Pepsi,22.16,18.31,20.43,Yes,38.0
2024-11-01,32,Coca-Cola,26.92,26.51,10.94,No,35.4
2024-11-01,32,Big Cola,36.75,43.51,12.33,Yes,32.4
2024-11-01,32,Spiro Spathis,5.06,4.21,12.66,Yes,46.4
2024-11-01,32,V7,5.18,4.73,16.33,Yes,17.4
2024-11-01,32,Sina Cola,11.95,12.53,22.02,No,43.6
2024-11-01,33,Shams-Cola,27.79,26.03,23.04,Yes,15.5
2024-11-01,33,Pepsi,11.04,10.15,28.2,Yes,22.4
2024-11-01,33,Coca-Cola,25.71,21.17,25.07,Yes,17.8
2024-11-01,33,Big Cola,5.91,6.6,13.11,Yes,12.4
2024-11-01,33,Spiro Spathis,28.03,25.91,28.95,Yes,39.6
2024-11-01,33,V7,38.99,34.63,26.33,Yes,19.4
2024-11-01,33,Sina Cola,15.49,15.16,19.7,Yes,25.7
2024-11-01,34,Shams-Cola,27.84,33.27,29.99,No,11.8
2024-11-01,34,Pepsi,38.97,34.16,10.71,Yes,22.5
2024-11-01,34,Coca-Cola,12.15,9.93,27.37,Yes,39.3
2024-11-01,34,Big Cola,30.46,27.65,11.94,Yes,35.8
2024-11-01,34,Spiro Spathis,37.5,37.85,17.44,Yes,37.0
2024-11-01,34,V7,3.22,3.32,29.69,Yes,16.0
2024-11-01,34,Sina Cola,7.16,7.49,11.1,Yes,35.6
2024-11-01,35,Shams-Cola,16.89,20.09,13.22,Yes,22.8
2024-11-01,35,Pepsi,25.23,27.42,29.17,No,20.7
2024-11-01,35,Coca-Cola,11.22,11.53,23.52,Yes,37.7
2024-11-01,35,Big Cola,23.35,24.73,11.26,Yes,10.6
2024-11-01,35,Spiro Spathis,14.66,15.39,14.6,Yes,24.6
2024-11-01,35,V7,15.28,12.87,15.48,Yes,12.2
2024-11-01,35,Sina Cola,30.22,26.16,22.53,Yes,49.2
2024-12-01,1,Shams-Cola,11.24,11.16,25.0,Yes,28.9
2024-12-01,1,Pepsi,37.32,42.92,26.44,Yes,45.9
2024-12-01,1,Coca-Cola,17.46,14.03,13.9,Yes,13.0
2024-12-01,1,Big Cola,15.75,14.64,25.6,Yes,20.2
2024-12-01,1,Spiro Spathis,13.22,12.19,22.75,Yes,38.1
2024-12-01,1,V7,22.75,23.72,20.06,Yes,7.3
2024-12-01,1,Sina Cola,4.77,4.72,26.13,Yes,8.2
2024-12-01,2,Shams-Cola,35.01,28.75,14.85,No,46.2
2024-12-01,2,Pepsi,16.13,18.49,24.78,Yes,25.1
2024-12-01,2,Coca-Cola,29.25,33.81,19.04,Yes,25.1
2024-12-01,2,Big Cola,39.05,45.72,12.64,Yes,30.0
2024-12-01,2,Spiro Spathis,9.8,9.2,11.53,Yes,44.0
2024-12-01,2,V7,32.21,35.58,28.08,Yes,32.6
2024-12-01,2,Sina Cola,5.62,5.42,18.25,Yes,8.8
2024-12-01,3,Shams-Cola,7.52,8.78,20.75,Yes,18.9
2024-12-01,3,Pepsi,6.1,5.24,21.58,Yes,36.1
2024-12-01,3,Coca-Cola,23.05,23.96,28.75,Yes,22.3
2024-12-01,3,Big Cola,31.63,35.83,14.0,Yes,49.4
2024-12-01,3,Spiro Spathis,31.96,27.36,23.91,Yes,13.2
2024-12-01,3,V7,35.17,33.17,26.77,Yes,42.1
2024-12-01,3,Sina Cola,7.24,5.87,11.48,Yes,37.7
2024-12-01,4,Shams-Cola,39.94,34.96,11.66,Yes,28.8
2024-12-01,4,Pepsi,33.9,28.8,13.11,Yes,41.0
2024-12-01,4,Coca-Cola,31.4,37.6,16.97,No,27.0
2024-12-01,4,Big Cola,33.35,27.05,16.89,Yes,23.1
2024-12-01,4,Spiro Spathis,14.01,12.45,10.95,Yes,8.5
2024-12-01,4,V7,39.73,46.17,28.44,Yes,33.3
2024-12-01,4,Sina Cola,12.59,12.91,15.18,Yes,43.1
2024-12-01,5,Shams-Cola,32.85,29.57,18.72,No,33.9
